OBJECTID,FACILITYID,STREETSEGID,SOURCEID,BIKELANELENGTH,FACILITY,PROPOSEDCYCLETRACK,Shape_Length,TRAVELDIRECTION,NOTES,BIKELANE_YEAR,PLANSREADY,GAP,GAP_NOTES,NEED_SYMBOL,NEED_SYM_1,REPAINT_LINE,YEAR_INSTALLED
1073, ,5050,12463182,0.08647202,Existing Bike Lane, ,139.163951655753, , ,2012,Yes, , ,,,,2012
1074, ,10462,12463184,0.03805049,Existing Bike Lane, ,61.2364162154925, , ,2012,Yes, , ,,,,2012
1075, ,5026,16441293,0.07285555,Climbing Lane, ,117.249840924031, , ,2013,100%, , ,,,,2013
1076, ,6494,16441290,0.07782758,Climbing Lane, ,125.251562072004, , ,2013,100%, , ,,,,2013
1077, ,13196,16441280,0.14673602,Climbing Lane, ,236.149806017311, , ,2013,100%, , ,,,,2013
1078, ,12239,18697395,0.0705184,Existing Bike Lane, ,113.48775206896, , ,2013,100%, , ,,,,2013
1079, ,3745,18697390,0.06137564,Existing Bike Lane, ,98.7751234592975, , ,2013,100%, , ,,,,2013
1080, ,7885,18697380,0.26638215,Climbing Lane, ,428.701299140375, , ,2015,90%, , ,,,,2015
1081, ,6624,10050111,0.10143163,Existing Bike Lane, ,163.238694979999, ,Not in Bike Plan,2009, , , ,,,,2009
1082, ,4167,10050120,0.05526601,Existing Bike Lane, ,88.9421684979283, ,Not in Bike Plan,2009, , , ,,,,2009
1083, ,3978,10050125,0.05460715,Existing Bike Lane, ,87.8818731103037, ,Not in Bike Plan,2009, , , ,,,,2009
1084, ,11770,10050130,0.09199635,Existing Bike Lane, ,148.054088528432, ,Not in Bike Plan,2009, , , ,,,,2009
1085, ,491,10050140,0.07386243,Existing Bike Lane, ,118.870306287679, ,Not in Bike Plan,2009, , , ,,,,2009
1086, ,1368,10050150,0.10206695,Existing Bike Lane, ,164.261158018353, ,Not in Bike Plan,2009, , , ,,,,2009
1087, ,3685,10050160,0.0511577,Existing Bike Lane, ,82.3304822941138, ,Not in Bike Plan,0, , , ,,,,2009
1088, ,11534,10050165,0.05121963,Existing Bike Lane, ,82.4301798872137, ,Not in Bike Plan,2009, , , ,,,,2009
1089, ,2346,10120155,0.06524815,Existing Bike Lane, ,105.006541990037, , ,2009, , , ,,,,2008
1090, ,3540,13386180,0.03822838,Existing Bike Lane, ,61.5227231630144, , ,2009, ,Yes,WABA recommends closing off Euclid at Columbia (this block),,,,2009
1091,SEGID- 7598,7598,19087285,0.00870511,Existing Bike Lane, ,14.0099733759425, , ,2009,1st draft, , ,,,,2010
1092,SEGID- 12744,12744,19015150,0.10250629,Existing Bike Lane, ,164.967928752036, ,Not in bike master plan,2009,Yes, , ,,,,2009
1093,SEGID- 2607,2607,15297210,0.22693798,Cycle Track,Yes,365.221762435926, ,not in bike master plan,2016,yes, , ,,,,0
1094, ,14200,12184210,0.0568226,Contraflow Bike Lane, ,91.4474826374032, , ,0, , , ,,,,2009
1095,SEGID- 9686,9686,18801090,0.02409884,Existing Bike Lane, ,38.7834165532483, ,not in master plan,2012,Yes, , ,,,,2012
1096,SEGID- 10175,10175,18801080,0.09275145,Existing Bike Lane, ,149.269291004332, ,not in bike master plan,2012,Yes, , ,,,,2012
1097,SEGID- 241,241,18801070,0.09297346,Existing Bike Lane, ,149.626569172788, ,not in bike master plan,2012,Yes, , ,,,,2012
1098,SEGID- 9105,9105,18801060,0.08377668,Existing Bike Lane, ,134.825780052852, ,not in bike master plan,2012,Yes, , ,,,,2012
1099,SEGID- 3926,3926,18801050,0.04676093,Existing Bike Lane, ,75.2545738142978, ,not in bike master plan,2012,Yes, , ,,,,2012
1100,SEGID- 6468,6468,18801045,0.03259664,Existing Bike Lane, ,52.4592895429732, ,not in bike master plan,2012,Yes, , ,,,,2012
1101,SEGID- 12126,12126,18801040,0.07928759,Existing Bike Lane, ,127.601283244084, ,not in bike master plan,2012,Yes, , ,,,,2012
1102,SEGID- 4085,4085,18801030,0.09252013,Existing Bike Lane, ,148.897001537554, ,not in bike master plan,2012,Yes, , ,,,,2012
1103,SEGID- 276,276,18801020,0.09297184,Existing Bike Lane, ,149.623992553406, ,not in bike master plan,2012,Yes, , ,,,,2012
1104,SEGID- 11591,11591,18801010,0.02112468,Existing Bike Lane, ,33.9969361380666, ,not in bike master plan,2012,Yes, , ,,,,2012
1105,SEGID- 2307,2307,24358011,0.26727811,Existing Bike Lane, ,430.143263585562, ,not in bike master plan,2009,No, , ,,,,2009
1106, ,576,17670045,0.07435105,Existing Bike Lane, ,119.656630747744, ,ANC Proposed,2014,Yes, , ,,,,2014
1107, ,4106,17670040,0.04282795,Climbing Lane, ,68.9245418037523, ,ANC Proposed,2014,No, , ,,,,2014
1108, ,4106,17670040,0.01848513,Climbing Lane, ,29.7495293261273, ,ANC Proposed,2014,No, , ,,,,2014
1109, ,366,17670037,0.03431821,Climbing Lane, ,55.229912774968, ,ANC Proposed,2014,No, , ,,,,2014
1110, ,13055,17670033,0.01732631,Climbing Lane, ,27.8840433599211, ,ANC Proposed,2014,No, , ,,,,2014
1111, ,10195,17670030,0.08037464,Climbing Lane, ,129.350703940173, ,ANC Proposed,2014,No, , ,,,,2014
1112, ,4809,17670027,0.01949506,Climbing Lane, ,31.3743155214942, ,ANC Proposed,2014,No, , ,,,,2014
1113, ,3813,17670023,0.08382997,Climbing Lane, ,134.911535626332, ,ANC Proposed,2014,No, , ,,,,2014
1114, ,11759,17670020,0.09232224,Climbing Lane, ,148.578542279465, ,ANC Proposed,2014,No, , ,,,,2014
1115, ,6045,14790380,0.01784352,Shared Lane, ,28.7164181311463, ,ANC Proposed,2013,No, , ,,,,2013
1116, ,4308,14790390,0.0439074,Existing Bike Lane, ,70.661857863377, ,ANC Proposed,2013,No, , ,,,,2013
1117, ,8962,14790395,0.03713841,Existing Bike Lane, ,59.7689852904913, ,ANC Proposed,2013,No, , ,,,,2013
1118, ,11342,14790400,0.08057136,Existing Bike Lane, ,129.667300806969, ,ANC Proposed,2013,No, , ,,,,2013
1119, ,12323,14790410,0.08068758,Existing Bike Lane, ,129.854334014935, ,ANC Proposed,2013,No, , ,,,,2013
1120, ,8291,14790420,0.04294424,Shared Lane, ,69.112187618333, ,ANC Proposed,2013,No, , ,,,,2013
1121, ,11885,14790430,0.04270235,Shared Lane, ,68.7229072976606, ,ANC Proposed,2013,No, , ,,,,2013
1122, ,10835,14790440,0.08088311,Shared Lane, ,130.169015863097, ,ANC Proposed,2013,No, , ,,,,2013
1123, ,317,14790450,0.03346191,Shared Lane, ,53.8518893000614, , ,2013,No, , ,,,,2013
1124, ,317,14790450,0.04729323,Shared Lane, ,76.1111631747178, ,ANC Proposed,2013,No, , ,,,,2013
1125, ,1180,14790460,0.02390089,Shared Lane, ,38.4650956285178, ,ANC Proposed,2013,No, , ,,,,2013
1126, ,1180,14790460,0.01916948,Shared Lane, ,30.8500922316679, ,ANC Proposed,2013,No, , ,,,,2013
1127, ,11338,23906003,0.03125183,Existing Bike Lane, ,50.2947928088843, , ,2013,Yes, , ,,,,2013
1128, ,6947,23906000,0.03221527,Existing Bike Lane, ,51.84581559156, , ,2013,Yes, , ,,,,2013
1129, ,10824,13906000,0.0889751,Existing Bike Lane, ,143.191833411097, , ,2013,Yes, , ,,,,2013
1130, ,6832,13906005,0.03539741,Existing Bike Lane, ,56.9667157027905, , ,2013,Yes, , ,,,,2013
1131, ,2478,13906010,0.06006673,Existing Bike Lane, ,96.668228284108, , ,2013,Yes, , ,,,,2013
1132, ,4801,24290000,0.06909788,Existing Bike Lane, ,111.202476330499, , ,2013,Yes, , ,,,,2013
1133, ,8763,14290000,0.1395113,Existing Bike Lane, ,224.5221206474, , ,2013,Yes, , ,,,,2013
1134, ,5412,22866113,0.1076886,Shared Lane, ,173.307958394979, , ,2012, , , ,,,,2012
1135, ,732,16467140,0.10060698,Existing Bike Lane, ,161.912310691347, , ,2012,Yes, , ,,,,2012
1136, ,1140,16467139,0.09588722,Existing Bike Lane, ,154.315759186142, , ,2012,Yes, , ,,,,2012
1137, ,11708,16467133,0.04144031,Existing Bike Lane, ,66.6918750589803, , ,2012,Yes, , ,,,,2012
1138, ,2790,16467125,0.09174313,Existing Bike Lane, ,147.646634489367, , ,2012,Yes, , ,,,,2012
1139, ,9720,16467110,0.06132511,Existing Bike Lane, ,98.6928055004941, , ,2012,Yes, , ,,,,2012
1140, ,8580,16467106,0.02879816,Existing Bike Lane, ,46.3461568816955, , ,2012,Yes, , ,,,,2012
1141, ,11198,16467105,0.03269866,Existing Bike Lane, ,52.6233541007207, , ,2012,Yes, , ,,,,2012
1142, ,7725,16467095,0.1168153,Existing Bike Lane, ,187.997179977337, , ,2012,Yes, , ,,,,2012
1143, ,12361,22473000,0.01662935,Existing Bike Lane, ,26.7627951339643, , ,2012, , , ,,,,2012
1144, ,264,22473010,0.02895888,Existing Bike Lane, ,46.6046354466273, , ,2012, , , ,,,,2012
1145, ,4243,22473020,0.04418664,Existing Bike Lane, ,71.1121640312092, , ,2012, , , ,,,,2012
1146, ,5571,22473030,0.04738859,Existing Bike Lane, ,76.2648977225431, , ,2012, , , ,,,,2012
1147, ,7045,20210030,0.04420514,Shared Lane, ,71.1412931620405, , ,2012, , , ,,,,2012
1148, ,8571,26695010,0.06612253,Shared Lane, ,106.414115391622, , ,2012, , , ,,,,2012
1149, ,1235,17631410,0.09973182,Shared Lane, ,160.503122380232, , ,2011, , , ,,,,2011
1150, ,11786,10430465,0.01831538,Shared Lane, ,29.4755505335239, , ,2011, , , ,,,,2011
1151, ,4105,10430460,0.09301515,Shared Lane, ,149.693927302599, , ,2011, , , ,,,,2011
1152, ,8197,10430455,0.06088863,Shared Lane, ,97.9909454157037, , ,2011, , , ,,,,2011
1153, ,10484,10430453,0.04725674,Shared Lane, ,76.0524960617911, , ,2011, , , ,,,,2011
1154, ,8000,10430450,0.01517427,Shared Lane, ,24.4206742841508, , ,2011, , , ,,,,2011
1155, ,8643,20020110,0.02782083,Shared Lane, ,44.7734081657679, , ,2012, , , ,,,,2012
1156, ,1302,10430445,0.0558055,Shared Lane, ,89.8104297035079, , ,2011, , , ,,,,2011
1157, ,7467,10430440,0.0557744,Shared Lane, ,89.7603749899566, , ,2011, , , ,,,,2011
1158, ,3176,10430435,0.05154944,Shared Lane, ,82.9610196307122, , ,2011, , , ,,,,2011
1159, ,11483,10430430,0.05190169,Shared Lane, ,83.5279631833429, , ,2011, , , ,,,,2011
1160, ,13283,10430425,0.0568467,Shared Lane, ,91.4858889459561, , ,2011, , , ,,,,2011
1161, ,3881,10430420,0.05486718,Shared Lane, ,88.3003445537032, , ,2011, , , ,,,,2011
1162, ,795,10420420,0.08488646,Shared Lane, ,136.611786740946, , ,2011, , , ,,,,2011
1163, ,9809,10420428,0.03594652,Shared Lane, ,57.8504282092869, , ,2011, , , ,,,,2011
1164, ,4432,10420430,0.0335916,Shared Lane, ,54.0605516988618, , ,2011, , , ,,,,2011
1165, ,2522,10420432,0.07876778,Shared Lane, ,126.764708979893, , ,2011, , , ,,,,2011
1166, ,2966,10420440,0.11216728,Shared Lane, ,180.51610282883, , ,2011, , , ,,,,2011
1167, ,1156,10420450,0.06196483,Shared Lane, ,99.722931100025, , ,2011, , , ,,,,2011
1168, ,1220,10420455,0.06070221,Shared Lane, ,97.690936924221, , ,2011, , , ,,,,2011
1169, ,11919,10420460,0.02068008,Shared Lane, ,33.281372103543, , ,2011, , , ,,,,2011
1170, ,2877,18892380,0.13053215,Shared Lane, ,210.071549883849, , ,2011, , , ,,,,2011
1171, ,8769,18892370,0.11813895,Shared Lane, ,190.126589613227, , ,2011, , , ,,,,2011
1172, ,13018,18892360,0.16684696,Shared Lane, ,268.514752966954, , ,2011, , , ,,,,2011
1173, ,6488,18892355,0.08690106,Shared Lane, ,139.853485135182, , ,2011, , , ,,,,2011
1174, ,2925,18892352,0.15275816,Shared Lane, ,245.841526224068, , ,2011, , , ,,,,2011
1175, ,1995,18892350,0.10611441,Shared Lane, ,170.774624935317, , ,2011, , , ,,,,2011
1176, ,5644,20120400,0.03106977,Shared Lane, ,50.0020486150211, , ,2009, , , ,,,,2009
1177, ,7568,20120390,0.0763045,Shared Lane, ,122.800430216525, , ,2009, , , ,,,,2009
1178, ,5578,20120380,0.0768294,Shared Lane, ,123.645186133634, , ,2009, , , ,,,,2009
1179, ,9867,20120370,0.11572722,Shared Lane, ,186.245278858168, , ,0, , , ,,,,2009
1180, ,8792,20120360,0.06839945,Shared Lane, ,110.078467194159, , ,2009, , , ,,,,2009
1181, ,1629,20120350,0.06838812,Shared Lane, ,110.060223781623, , ,2009, , , ,,,,2009
1182, ,5622,20120340,0.06827491,Shared Lane, ,109.878031750063, , ,2009, , , ,,,,2009
1183, ,8340,20120330,0.06785909,Shared Lane, ,109.208836770102, , ,2009, , , ,,,,2009
1184, ,5146,20120320,0.06840419,Shared Lane, ,110.086094374385, , ,2009, , , ,,,,2009
1185, ,2293,20120310,0.06834685,Shared Lane, ,109.993810104858, , ,2009, , , ,,,,2009
1186, ,12637,20120300,0.06811426,Shared Lane, ,109.619495909449, , ,2009, , , ,,,,2009
1187, ,5262,20120290,0.07466372,Shared Lane, ,120.159922066271, , ,2009, , , ,,,,2009
1188, ,11000,20120280,0.06894346,Shared Lane, ,110.953885713126, , ,2009, , , ,,,,2009
1189, ,3554,20120270,0.07778192,Shared Lane, ,125.178114709529, , ,2009, , , ,,,,2009
1190, ,12445,20120260,0.06115374,Shared Lane, ,98.4176033302641, , ,2009, , , ,,,,2009
1191, ,4488,20120250,0.02740798,Shared Lane, ,44.1093622582272, , ,2009, , , ,,,,2009
1192, ,14208,40040090,0.19620371,Existing Bike Lane,Maybe,315.759593990889, , ,2010, , , ,,,,2010
1193, ,6754,30250145,0.05154902,Existing Bike Lane, ,82.9602763356105, , ,2009, , , ,,,,2009
1194, ,608,30250150,0.05386668,Existing Bike Lane, ,86.6901885228245, , ,2009, , , ,,,,2009
1195, ,12868,30250160,0.08750982,Existing Bike Lane, ,140.833685363491, , ,2009, , , ,,,,2009
1196, ,10255,30250170,0.05575128,Existing Bike Lane, ,89.7231663763524, , ,2009, , , ,,,,2009
1197, ,1281,18008345,0.02956427,Shared Lane, ,47.5795905124031, , ,2012, , , ,,,,2012
1198, ,4013,18008340,0.03888627,Shared Lane, ,62.5808564528681, , ,2012, , , ,,,,2012
1199, ,850,18008330,0.06802395,Shared Lane, ,109.474607342961, , ,2012, , , ,,,,2012
1200, ,9553,18008320,0.06810816,Shared Lane, ,109.609571838905, , ,2012, , , ,,,,2012
1201, ,12080,18008310,0.06799839,Shared Lane, ,109.432562213721, , ,2012, , , ,,,,2012
1202, ,4389,18008300,0.06863589,Shared Lane, ,110.45907177681, , ,2012, , , ,,,,2012
1203, ,9522,18008295,0.0341564,Shared Lane, ,54.9692832883069, , ,2012, , , ,,,,2012
1204, ,10559,18008290,0.03395212,Shared Lane, ,54.6407600293946, , ,2012, , , ,,,,2012
1205, ,8353,18008285,0.03423043,Shared Lane, ,55.088614501504, , ,2012, , , ,,,,2012
1206, ,4292,18008280,0.03413415,Shared Lane, ,54.9337974761534, , ,2012, , , ,,,,2012
1207, ,11421,18008270,0.06804119,Shared Lane, ,109.502252981752, , ,2012, , , ,,,,2012
1208, ,10853,18008260,0.06794496,Shared Lane, ,109.34674661494, , ,2012, , , ,,,,2012
1209, ,1087,18008230,0.22408854,Shared Lane, ,360.636593190108, , ,2012, , , ,,,,2012
1210, ,4565,36350250,0.03147619,Shared Lane, ,50.6561217788216, , ,2012, , , ,,,,2009
1211, ,12547,36350251,0.07134174,Shared Lane, ,114.813630136373, , ,2012, , , ,,,,2009
1212, ,3569,23230073,0.04522302,Existing Bike Lane, ,72.779521510019, , ,0, , , ,,,,2011
1213, ,5145,23230070,0.0357769,Existing Bike Lane, ,57.577456263585, , ,0, , , ,,,,2011
1214, ,4102,36350252,0.06960211,Shared Lane, ,112.013960643099, , ,2012, , , ,,,,2009
1215, ,9773,36350253,0.14592742,Shared Lane, ,234.847885617333, , ,2012, , , ,,,,2009
1216, ,4157,36350254,0.18215686,Shared Lane, ,293.153633475357, , ,2012, , , ,,,,2009
1217, ,9343,30250210,0.04426838,Shared Lane, ,71.2431881634752, , ,2012, , , ,,,,2009
1218, ,14203,12184220,0.07074742,Contraflow Bike Lane, ,113.856706409765, , ,0, , , ,,,,2009
1219, ,2290,36428050,0.28244568,Existing Bike Lane, ,454.553144046811, ,MJG Proposed,2016,no, , ,,,,2016
1220, ,12442,10910320,0.11565203,Existing Bike Lane, ,186.124261856244, ,Not in bike master plan,2016,yes, , ,,,,2016
1221, ,11764,10910317,0.12834346,Existing Bike Lane, ,206.549484633763, , ,2016,yes, , ,,,,2016
1222, ,8333,11963090,0.06850316,Existing Bike Lane, ,110.245364023866, ,Not in bike master plan,2013, , , ,,,,2013
1223, ,3939,11963080,0.06203153,Existing Bike Lane, ,99.8302780523473, ,Not in bike master plan,2013, , , ,,,,2013
1224, ,10781,11963070,0.09133547,Existing Bike Lane, ,146.990486343515, ,Not in bike master plan,2013, , , ,,,,2013
1225, ,4619,11963060,0.07269478,Climbing Lane, ,116.991149183494, ,Not in bike master plan,2013, , , ,,,,2013
1226, ,8374,11963050,0.08184706,Climbing Lane, ,131.720342103236, ,Not in bike master plan,2013, , , ,,,,2013
1227, ,6673,11963040,0.10034961,Climbing Lane, ,161.4973707945, ,Not in bike master plan,2013, , , ,,,,2013
1228, ,7147,33133007,0.0380284,Existing Bike Lane, ,61.2011485855934, , ,2016, , , ,,,,2016
1229, ,9101,33133010,0.06591189,Existing Bike Lane, ,106.07511867778, , ,2016, , , ,,,,2016
1230, ,1808,34777017,0.03032912,Existing Bike Lane, ,48.8100870717349, , ,2013, , , ,,,,2013
1231, ,1158,20490130,0.09149049,Shared Lane, ,147.239961666262, , ,2015,yes, , ,,,,2015
1232, ,2723,20490120,0.07823679,Shared Lane, ,125.910153965647, , ,2015,yes, , ,,,,2015
1233, ,2691,20490110,0.09662472,Shared Lane, ,155.50271640928, , ,2015,yes, , ,,,,2015
1234, ,12262,20490100,0.11192759,Shared Lane, ,180.130349166968, , ,2015,yes, , ,,,,2015
1235, ,7608,20490090,0.10769021,Shared Lane, ,173.310933320705, , ,2015,yes, , ,,,,2015
1236, ,11514,20490080,0.11921667,Shared Lane, ,191.861009686002, , ,2015,yes, , ,,,,2015
1237, ,3748,20490079,0.01439731,Climbing Lane, ,23.1702686008021, , ,2015,yes, , ,,,,2015
1238, ,10974,20490070,0.06438647,Climbing Lane, ,103.620345172195, , ,2015,yes, , ,,,,2015
1239, ,3980,10410555,0.06813786,Shared Lane, ,109.657471613077, ,Neighborhood Bikeway,2014, , , ,,,,2014
1240, ,8224,18892390,0.05418356,Shared Lane, ,87.2001552140399, ,Not in bike master plan,2015,yes, , ,,,,2015
1241, ,11403,18892400,0.12349741,Climbing Lane, ,198.750205172356, ,Not in bike master plan,2015,yes, , ,,,,2015
1242, ,5859,18892410,0.05886935,Shared Lane, ,94.7412233183007, ,Not in bike master plan,2015,yes, , ,,,,2015
1243, ,499,10410460,0.0721913,Existing Bike Lane, ,116.180869387965, ,Neighborhood Bikeway,0, , , ,,,,2014
1244, ,8579,10410470,0.09505193,Contraflow Bike Lane, ,152.97155672433, ,Neighborhood Bikeway,0, , , ,,,,2014
1245, ,12625,10410480,0.08351942,Shared Lane, ,134.411750380722, ,Neighborhood Bikeway,2014, , , ,,,,2014
1246, ,8316,10410490,0.03784858,Shared Lane, ,60.9115090435549, ,Neighborhood Bikeway,2014, , , ,,,,2014
1247, ,10401,10410495,0.0578268,Shared Lane, ,93.0634056712863, ,Neighborhood Bikeway,2014, , , ,,,,2014
1248, ,9509,10410500,0.08637096,Shared Lane, ,139.000866874833, ,Neighborhood Bikeway,2014, , , ,,,,2014
1249, ,3298,10410510,0.0736823,Shared Lane, ,118.580407439815, ,Neighborhood Bikeway,2014, , , ,,,,2014
1250, ,10844,10410520,0.0461119,Shared Lane, ,74.2100627349076, ,Neighborhood Bikeway,2014, , , ,,,,2014
1251, ,9864,10410523,0.02329518,Shared Lane, ,37.4900335332129, ,Neighborhood Bikeway,2014, , , ,,,,2014
1252, ,13253,10410525,0.02298449,Shared Lane, ,36.9900268286669, ,Neighborhood Bikeway,2014, , , ,,,,2014
1253, ,7356,10410527,0.0457454,Shared Lane, ,73.6202375074474, ,Neighborhood Bikeway,2014, , , ,,,,2014
1254, ,1917,10410530,0.13760602,Shared Lane, ,221.455875526304, ,Neighborhood Bikeway,2014, , , ,,,,2014
1255, ,13123,10410540,0.05650996,Shared Lane, ,90.9441375093998, ,Neighborhood Bikeway,2014, , , ,,,,2014
1256, ,13091,10410542,0.01631162,Shared Lane, ,26.2510586559181, ,Neighborhood Bikeway,2014, , , ,,,,2014
1257, ,5619,10410543,0.0535187,Shared Lane, ,86.1301689207715, ,Neighborhood Bikeway,2014, , , ,,,,2014
1258, ,2240,10410547,0.01650361,Shared Lane, ,26.5600320602563, ,Neighborhood Bikeway,2014, , , ,,,,2014
1259, ,301,10410550,0.06289507,Shared Lane, ,101.220000644445, ,Neighborhood Bikeway,2014, , , ,,,,2014
1260, ,5923,14998440,0.08282959,Existing Bike Lane, ,133.301571670143, ,Neighborhood Bikeway,2014, , , ,,,,2014
1261, ,11871,14998435,0.0728983,Existing Bike Lane, ,117.318681751241, ,Neighborhood Bikeway,2014, , , ,,,,2014
1262, ,7294,14998430,0.05712726,Shared Lane, ,91.9375696817528, ,Neighborhood Bikeway,2014, , , ,,,,2014
1263, ,1126,14998425,0.0456052,Shared Lane, ,73.3948070637404, ,Neighborhood Bikeway,2014, , , ,,,,2014
1264, ,294,14998420,0.04683971,Shared Lane, ,75.3813582498529, ,Neighborhood Bikeway,2014, , , ,,,,2014
1265, ,9080,14998415,0.07639779,Shared Lane, ,122.950562866316, ,Neighborhood Bikeway,2014, , , ,,,,2014
1266, ,10558,14998410,0.01637315,Shared Lane, ,26.35007536996, ,Neighborhood Bikeway,2014, , , ,,,,2014
1267, ,467,14998395,0.11556248,Shared Lane, ,185.980152141776, ,Neighborhood Bikeway,2014, , , ,,,,2014
1268, ,10767,14998390,0.05430793,Shared Lane, ,87.4003158148787, ,Neighborhood Bikeway,2014, , , ,,,,2014
1269, ,2558,14998380,0.13753449,Shared Lane, ,221.340755845231, ,Neighborhood Bikeway,2014, , , ,,,,2014
1270, ,7179,14998375,0.13131197,Shared Lane, ,211.326549310868, ,Neighborhood Bikeway,2014, , , ,,,,2014
1271, ,3812,14998370,0.1162405,Shared Lane, ,187.071331905745, ,Neighborhood Bikeway,2014, , , ,,,,2014
1272, ,9843,14998360,0.11405243,Shared Lane, ,183.549964866951, ,Neighborhood Bikeway,2014, , , ,,,,2014
1273, ,5074,49120020,0.03423017,Climbing Lane, ,55.0875036697712, , ,2013, , , ,,,,2014
1274, ,8787,49120015,0.04278249,Climbing Lane, ,68.8520243523842, , ,2013, , , ,,,,2014
1275, ,5297,49120010,0.06373431,Climbing Lane, ,102.570595456287, , ,2013, , , ,,,,2014
1276, ,7049,20080340,0.06761762,Shared Lane,yes,108.820221714728, ,Interim MBT,2017, , , ,,,,2013
1277, ,12459,20080330,0.06784818,Shared Lane,yes,109.191282343366, ,Interim MBT,2017, , , ,,,,2013
1278, ,4854,20080320,0.06848852,Shared Lane,yes,110.221809656685, ,Interim MBT,2017, , , ,,,,2013
1279, ,2043,20080310,0.06844319,Shared Lane,yes,110.14885856749, ,Interim MBT,2017, , , ,,,,2013
1280, ,12515,20080300,0.06871601,Shared Lane,yes,110.587913972612, ,Interim MBT,2017, , , ,,,,2013
1281, ,8093,20080290,0.12673541,Shared Lane,yes,203.961288965966, ,Interim MBT,2017, , , ,,,,2013
1282, ,3500,34777020,0.04917032,Existing Bike Lane, ,79.1321192501859, , ,2013, , , ,,,,2013
1283, ,3,23438010,0.06809921,Contraflow Bike Lane, ,109.59540476124, , ,2014,Yes, , ,,,,2014
1284, ,4618,22473050,0.06308912,Shared Lane, ,101.532289750812, , ,2014,Yes, , ,,,,2014
1285, ,3695,23438020,0.07930928,Existing Bike Lane, ,127.63602839966, , ,2014,Yes, , ,,,,2014
1286, ,5702,23438030,0.07906935,Existing Bike Lane, ,127.250045624244, , ,2014,Yes, , ,,,,2014
1287, ,9452,23438040,0.05720333,Existing Bike Lane, ,92.0600262110682, , ,2014,Yes, , ,,,,2014
1288, ,12865,23438050,0.0572346,Existing Bike Lane, ,92.1103520616453, , ,2014,Yes, , ,,,,2014
1289, ,8967,23438060,0.12282176,Existing Bike Lane, ,197.662857565443, , ,2014,Yes, , ,,,,2014
1290, ,13070,23438070,0.06492079,Existing Bike Lane, ,104.480093006692, , ,2014,Yes, , ,,,,2014
1291, ,6474,35854005,0.27293374,Existing Bike Lane, ,439.245467538921, , ,2014, , , ,,,,2014
1292, ,2897,35854020,0.18813877,Existing Bike Lane, ,302.780603739065, , ,2014, , , ,,,,2014
1293, ,7508,35854040,0.08678066,Existing Bike Lane, ,139.660205980789, , ,2014, , , ,,,,2014
1294, ,2713,35854050,0.04362026,Shared Lane, ,70.2001444447173, , ,2014, , , ,,,,2014
1295, ,2175,23763450,0.10512931,Shared Lane, ,169.189561619361, , ,2014,Yes, , ,,,,2014
1296, ,3848,23763460,0.04235522,Shared Lane, ,68.1642524713986, , ,2014,Yes, , ,,,,2014
1297, ,3315,23763470,0.05488279,Shared Lane, ,88.3254696182815, , ,2014,Yes, , ,,,,2014
1298, ,13052,23763480,0.26187045,Shared Lane, ,421.440480391557, , ,2014,Yes, , ,,,,2014
1299, ,12755,23763488,0.03971722,Shared Lane, ,63.9187990245352, , ,2014,Yes, , ,,,,2014
1300, ,1890,23763490,0.07467779,Shared Lane, ,120.182486549194, , ,2014,Yes, , ,,,,2014
1301, ,700,24329390,0.34798748,Climbing Lane, ,560.032675531944, , ,2014,No, , ,,,,2014
1302, ,1053,24329395,0.31984774,Climbing Lane, ,514.745521158154, , ,2014,No, , ,,,,2014
1303, ,7654,10120025,0.0768245,Existing Bike Lane, ,123.636885840536, ,Goodno/Ziemann Proposed,2015,No, , ,,,,2015
1304, ,8465,10120050,0.08350736,Existing Bike Lane, ,134.392273612402, ,Goodno/Ziemann Proposed,2015,No, , ,,,,2015
1305, ,6109,10120060,0.06706174,Existing Bike Lane, ,107.925693288337, ,Goodno/Ziemann Proposed,2015,No, , ,,,,2015
1306, ,2509,10120070,0.10321132,Existing Bike Lane, ,166.102849077302, ,Goodno/Ziemann Proposed,2015,No, , ,,,,2015
1307, ,2610,10120080,0.06436344,Existing Bike Lane, ,103.582741925453, ,Goodno/Ziemann Proposed,2015,No, , ,,,,2015
1308, ,11592,10120085,0.04051029,Existing Bike Lane, ,65.1955065489494, ,Goodno/Ziemann Proposed,2015,No, , ,,,,2015
1309, ,9992,10120090,0.08183191,Existing Bike Lane, ,131.69589377038, ,Goodno/Ziemann Proposed,2015,No, , ,,,,2015
1310, ,3451,10120100,0.08427482,Existing Bike Lane, ,135.627251967768, ,Goodno/Ziemann Proposed,2015,No, , ,,,,2015
1311, ,1586,10120110,0.03890667,Existing Bike Lane, ,62.6147785232334, ,Goodno/Ziemann Proposed,0, , , ,,,,2014
1312, ,14857,10100085,0.07228385,Existing Bike Lane, ,116.32974758671, , ,2013, , , ,,,,2013
1313, ,14857,10100085,0.04108827,Existing Bike Lane, ,66.1249180209135, , ,2013, , , ,,,,2013
1314, ,4718,36539050,0.06449576,Shared Lane, ,103.796162783213, , ,2011, , , ,,,,2011
1315, ,5324,20180295,0.03660338,Climbing Lane, ,58.9073494099804, , ,2009, , , ,,,,2009
1316, ,8167,20180300,0.03797639,Climbing Lane, ,61.1171919841674, , ,2009, , , ,,,,2009
