,TOTAL_BICYCLES,TOTAL_VEHICLES,TOTAL_PEDESTRIANS,LATITUDE,LONGITUDE,XCOORD,YCOORD,FATAL_BICYCLIST,MPDLATITUDE,MPDLONGITUDE,FROMDATE,STREETSEGID,ROUTEID,NEARESTINTSTREETNAME,NEARESTINTROUTEID,OFFINTERSECTION
41197,1,1,0,38.941629,-77.022797,398023.68799999997,141526.719,0,38.94198,-77.022639,2019-09-03 04:00:00+00:00,,47007412,UPSHUR ST NW & Alley-47022642,11088012,42.39
41258,2,1,0,38.916994,-77.024084,397911.339,138792.02599999998,0,38.916999,-77.024084,2017-04-09 04:00:00+00:00,11794.0,11087232,9TH ST NW,11000902,11.204757199999998
41450,1,1,0,38.921634999999995,-77.018225,398419.581,139307.077,0,38.921606,-77.018526,2019-07-19 04:00:00+00:00,,11000402,COLLEGE ST NW,11024372,40.34
41457,1,1,0,38.896097,-77.012164,398944.758,136472.071,0,38.896097,-77.012146,2017-07-10 04:00:00+00:00,13135.0,11000102,E ST NW,11031332,4.1075647
41478,1,1,0,38.873298,-76.99140799999999,400745.612,133941.19199999998,0,38.873335,-76.99140600000001,2017-07-10 04:00:00+00:00,14785.0,13065842,11TH ST SE,13001102,8.4794892
41557,1,2,0,38.929328999999996,-77.03271099999999,397163.67,140161.589,0,38.929301,-77.032984,2017-07-11 04:00:00+00:00,763.0,11001402,IRVING ST NW,11048752,61.56218320000001
41580,1,1,1,38.904846,-77.044903,396105.24600000004,137444.18,0,38.905424,-77.04502099999999,2018-12-15 05:00:00+00:00,2115.0,11002002,M ST NW,11057852,27.96
41667,1,1,0,38.932325,-76.993684,400547.594,140493.62900000002,0,38.932321,-76.99377199999999,2017-07-11 04:00:00+00:00,5121.0,12000902,MONROE ST NE,12061422,12.2163865
41698,1,1,0,38.879867,-77.015489,398656.041,134670.482,0,38.879793,-77.015641,2018-12-15 05:00:00+00:00,-9.0,58017672,I ST SW,14047772,68.95
41799,1,1,0,38.846283,-76.98035899999999,401705.008,130942.509,0,38.846477,-76.980145,2017-07-10 04:00:00+00:00,-9.0,58011742,STANTON RD SE,13082352,12.3572493
41888,1,1,0,38.89568,-77.004663,399595.516,136425.725,0,38.895628,-77.004698,2017-07-12 04:00:00+00:00,5137.0,12059602,COLUMBUS CIR NE,12024732,105.0714695
41965,1,1,0,38.950803,-77.02709200000001,397651.607,142545.134,0,38.950792,-77.02709200000001,2018-03-29 04:00:00+00:00,11390.0,11034972,GEORGIA AVE NW,11040042,16.6964805
42019,1,1,0,38.899245,-77.015505,398655.028,136821.52599999998,0,38.899059,-77.015506,2017-07-14 04:00:00+00:00,-9.0,58020162,3RD ST NW,11000302,32.706699
42039,1,1,0,38.895979,-77.04346600000001,396229.375,136459.81,0,38.895979,-77.04346600000001,2018-12-18 05:00:00+00:00,1971.0,11001902,E ST NW,11031332,0.0237856
42172,1,1,0,38.866888,-76.98575500000001,401236.249,133229.677,0,38.866685,-76.985816,2017-07-15 04:00:00+00:00,13136.0,13040752,14TH ST SE,13001402,60.457505299999994
42232,1,2,0,38.912078,-77.045521,396051.987,138246.99800000002,0,38.91233,-77.045009,2017-07-15 04:00:00+00:00,-9.0,47041582,R ST NW & Ramp-36004162,11074162,32.71
42298,1,1,0,38.906867,-77.037612,396737.732,137668.244,0,38.906871,-77.037614,2017-07-14 04:00:00+00:00,1041.0,11075462,BATAAN ST NW,11013942,3.9703807
42313,1,1,0,38.887478,-77.024017,397916.333,135515.53699999998,0,38.887478,-77.023958,2017-07-14 04:00:00+00:00,10697.0,14000902,INDEPENDENCE AVE SW,14047972,11.7959069
42416,1,1,0,38.927433,-77.03246800000001,397181.242,139950.762,0,38.927433,-77.03246800000001,2017-04-17 04:00:00+00:00,13207.0,11001402,COLUMBIA RD NW,11024632,12.4249421
42471,1,1,0,38.907238,-77.03653,396831.59,137709.36,0,38.907238,-77.03653100000001,2018-12-20 05:00:00+00:00,2405.0,11001602,SCOTT CIR NW & 16TH ST NW Service Rd,11078712,27.81
42547,1,1,1,38.916794,-77.031951,397229.114,138770.029,0,38.916794,-77.03171800000001,2017-07-15 04:00:00+00:00,8575.0,11001402,U ST NW,11087232,31.0981433
42552,1,1,0,38.896122,-77.010949,399050.18700000003,136474.84,0,38.896059,-77.01140600000001,2018-06-25 04:00:00+00:00,132.0,11031332,NEW JERSEY AVE NW,11064282,7.3985326
42655,1,1,0,38.915572999999995,-77.026815,397674.43200000003,138634.315,0,38.915562,-77.02705,2017-07-16 04:00:00+00:00,9103.0,11084562,11TH ST NW,11001102,1.7053426999999999
42779,1,1,0,38.931504,-77.032736,397161.62299999996,140402.936,0,38.931504,-77.032944,2017-07-16 04:00:00+00:00,4375.0,11001402,MONROE ST NW,11061422,26.124363100000004
42864,1,1,0,38.911868,-77.031949,397229.12,138223.22,0,38.91176,-77.031977,2018-12-20 05:00:00+00:00,11819.0,11001402,CORCORAN ST NW,11025932,12.229515300000001
43127,1,1,0,38.956326000000004,-77.06984,393946.58,143160.253,0,38.956362,-77.069953,2018-12-24 05:00:00+00:00,-9.0,47009162,CONNECTICUT AVE NW,11025152,53.92
43230,1,1,0,38.911659,-77.042254,396335.357,138200.392,0,38.911572,-77.04209300000001,2018-12-24 05:00:00+00:00,-9.0,47010362,CORCORAN ST NW,11025932,35.08
43298,1,1,0,38.917001,-77.034828,396979.57700000005,138793.06699999998,0,38.916856,-77.034827,2018-06-07 04:00:00+00:00,4822.0,11087232,15TH ST NW,11001502,30.2783528
43397,1,1,0,38.887963,-77.003517,399694.835,135569.068,0,38.887963,-77.003525,2017-07-21 04:00:00+00:00,3699.0,13000202,INDEPENDENCE AVE SE,13047972,38.7805689
43444,1,1,0,38.93457,-77.02999200000001,397399.63399999996,140743.2,0,38.935984999999995,-77.029787,2019-11-04 05:00:00+00:00,,11067992,13TH ST NW,11001302,33.71
43479,1,1,0,38.917254,-76.976782,402013.575,138820.81699999998,0,38.917404,-76.976786,2017-07-22 04:00:00+00:00,11236.0,12064672,MONTANA AVE NE,12061552A,88.7596708
43521,1,1,0,38.896874,-77.033647,397081.17600000004,136558.8,0,38.89654,-77.033524,2017-07-22 04:00:00+00:00,6255.0,11001502,ALEXANDER HAMILTON PL NW,11009682,18.733598800000003
43644,1,1,0,38.91125,-77.03720200000001,396773.458,138154.766,0,38.91125,-77.037191,2017-04-18 04:00:00+00:00,-9.0,47038142,Q ST NW,11072862,13.6769199
43831,1,1,0,38.909647,-77.02396999999999,397921.07,137976.41,0,38.909647,-77.02396999999999,2017-07-23 04:00:00+00:00,9610.0,11000902,P ST NW,11068382,0.0369174
43846,1,1,0,38.918114,-77.0365,396834.65,138916.74,0,38.918011,-77.036496,2018-12-19 05:00:00+00:00,3684.0,11001602,V ST NW,11088462,11.4425299
43863,1,1,0,38.938117999999996,-76.973683,402281.606,141137.045,0,38.938287,-76.97353100000001,2018-12-27 05:00:00+00:00,-9.0,47030412,RANDOLPH ST NE & Alley-47008832,12074682,13.31
43963,1,1,0,38.913902,-77.017391,398491.766,138448.605,0,38.913815,-77.017341,2017-07-22 04:00:00+00:00,8328.0,11075462,NEW JERSEY AVE NW,11064282,38.4733261
43971,1,1,0,38.902519,-77.033632,397082.769,137185.37900000002,0,38.902468,-77.034588,2018-06-26 04:00:00+00:00,9449.0,11001502,K ST NW,11050892,5.6102074
44083,1,1,0,38.887563,-77.021916,398098.61799999996,135524.91,0,38.887372,-77.021898,2019-04-22 04:00:00+00:00,12024.0,14000702,INDEPENDENCE AVE SW,14047972,21.2434914
44104,1,1,0,38.856345000000005,-76.99646700000001,400306.655,132059.24599999998,0,38.856631,-76.996142,2018-12-21 05:00:00+00:00,-9.0,58019572,MARTIN LUTHER KING JR AVE SE,13059452,20.55
44120,1,1,1,38.917001,-77.027266,397635.383,138792.83800000002,0,38.916844,-77.027265,2017-07-17 04:00:00+00:00,10458.0,11087232,11TH ST NW,11001102,26.6811619
44126,1,1,0,38.920108,-77.036495,396835.19700000004,139138.063,0,38.920108,-77.036542,2017-07-17 04:00:00+00:00,6882.0,11001602,BELMONT ST NW,11015012,29.5090832
44480,1,2,0,38.926075,-77.0372,396774.30700000003,139800.511,0,38.92759,-77.03330799999999,2017-07-19 04:00:00+00:00,487.0,11024632,14TH ST NW,11001402,68.88318340000001
44620,1,1,0,38.901072,-76.98582900000001,401229.18799999997,137024.375,0,38.901092999999996,-76.985879,2017-07-18 04:00:00+00:00,13177.0,12082552,FLORIDA AVE NE,12036722,17.3013293
44700,1,1,0,38.889796999999994,-77.000579,399949.75200000004,135772.65099999998,0,38.889796999999994,-77.00058,2017-07-19 04:00:00+00:00,11116.0,13000402,4TH ST NE,12000402,1.1836671
44725,1,1,0,38.90354,-77.025984,397746.17799999996,137298.547,0,38.90354,-77.026014,2017-07-19 04:00:00+00:00,1820.0,11001002,MASSACHUSETTS AVE NW,11059602,5.6921898
44859,1,1,0,38.901159,-77.052051,395484.93799999997,137035.156,0,38.90092,-77.051603,2019-03-15 04:00:00+00:00,-9.0,47056202,NEW HAMPSHIRE AVE NW,11064222,26.88
44911,1,1,0,38.934098,-76.97622199999999,402061.59,140690.69,0,38.934098,-76.97622199999999,2018-12-23 05:00:00+00:00,3629.0,12002002,20TH ST NE,12002002,0.05
45034,1,1,0,38.889425,-77.039485,396574.412,135732.05599999998,0,38.889866,-77.039472,2019-06-10 04:00:00+00:00,0.0,14001702,17TH ST NW,11001702,1.61
45086,1,2,0,38.91659,-77.029945,397403.03799999994,138747.286,0,38.917018,-77.029635,2017-07-26 04:00:00+00:00,-9.0,47065902,13TH ST NW,11001302,48.0727688
45297,1,2,0,38.872921000000005,-76.97065500000001,402546.455,133899.687,0,38.873191,-76.971117,2019-05-31 04:00:00+00:00,0.0,47086812,25TH ST SE & MINNESOTA AVE SE,13002502,18.14
45371,1,1,0,38.934288,-77.02849599999999,397529.345,140711.878,0,38.934287,-77.028611,2017-07-26 04:00:00+00:00,2598.0,11001102,OTIS PL NW,11067992,33.6250168
45373,1,1,0,38.917004,-77.038472,396663.55,138793.52,0,38.917004,-77.038472,2018-11-04 04:00:00+00:00,7013.0,11001702,17TH ST NW,11001702,0.08
45401,1,1,0,38.900012,-77.009064,399213.756,136906.622,0,38.900012,-77.009118,2017-07-27 04:00:00+00:00,11407.0,15065322,H ST NW,11042442,22.2570896
45468,1,2,0,38.920953000000004,-77.004855,399578.94200000004,139231.231,0,38.920953000000004,-77.004921,2017-07-27 04:00:00+00:00,-9.0,58001182,,,-999.0
45521,1,1,0,38.905263,-77.050152,395649.945,137490.698,0,38.90527,-77.050152,2017-07-27 04:00:00+00:00,13043.0,11057852,23RD ST NW,11002302,3.5453619
45598,1,1,0,38.892790999999995,-77.01226199999999,398936.215,136105.063,0,38.892761,-77.012226,2017-07-28 04:00:00+00:00,1529.0,11057132,1ST ST NW,11000102,11.813505300000001
45690,1,1,0,38.900521999999995,-76.94411600000001,404847.6,136964.68,0,38.90041,-76.944123,2017-07-28 04:00:00+00:00,7641.0,12047192,MINNESOTA AVE NE,12061162,23.8290152
45695,1,1,0,38.931185,-77.03271600000001,397163.31899999996,140367.568,0,38.931185,-77.03271600000001,2017-07-28 04:00:00+00:00,9543.0,11001402,MONROE ST NW,11061422,0.022341299999999998
45715,1,1,0,38.923651,-77.041207,396426.725,139531.495,0,38.923747,-77.041149,2018-06-28 04:00:00+00:00,12659.0,11024632,CHAMPLAIN ST NW,11021842,34.5456627
45716,1,1,0,38.918110999999996,-77.024854,397844.584,138916.014,0,38.918271000000004,-77.02485300000001,2017-07-28 04:00:00+00:00,10396.0,11088462,VERMONT AVE NW,11089442,25.850212699999997
45752,1,1,0,38.898481,-76.93167199999999,405927.195,136738.874,0,38.898481,-76.931669,2017-07-28 04:00:00+00:00,14635.0,12004902,NANNIE HELEN BURROUGHS AVE NE,12063252,14.693075899999998
46017,1,1,1,38.972697,-77.03636999999999,396848.355,144975.87,0,38.972318,-77.036276,2019-06-11 04:00:00+00:00,2805.0,11001602,16TH ST NW & ASPEN ST NW,11001602,9.88
46039,1,1,0,38.956423,-77.022315,398065.843,143168.99,0,38.956421999999996,-77.022373,2017-07-28 04:00:00+00:00,9140.0,11000702,KENNEDY ST NW,11052062,7.2704572
46042,1,1,0,38.909645000000005,-77.027036,397655.1,137976.28,0,38.909620000000004,-77.0271,2019-11-10 05:00:00+00:00,,11001102,P ST NW,11068382,6.18
46073,1,1,0,38.864963,-76.976478,402041.35299999994,133016.195,0,38.864663,-76.976235,2018-06-27 04:00:00+00:00,9144.0,13002202,GOOD HOPE RD SE,13040752,37.118412899999996
46159,1,1,0,38.903417,-77.062772,394555.21200000006,137286.419,0,38.903343,-77.06267700000001,2018-12-19 05:00:00+00:00,8336.0,11081182,WISCONSIN AVE NW,11094052,11.560524599999999
46202,1,1,0,38.874611,-76.992047,400690.109,134086.88,0,38.873442,-76.99162199999999,2018-12-30 05:00:00+00:00,3461.0,13063182,11TH ST SE 1,13001102,129.706207
46339,1,1,0,38.906828999999995,-77.032702,397163.55600000004,137663.831,0,38.906789,-77.03238,2017-07-29 04:00:00+00:00,-9.0,47085752,N ST NW,11063182,58.242778799999996
46427,1,1,0,38.90371,-77.06694399999999,394193.31799999997,137319.26,0,38.904123999999996,-77.06809100000001,2017-07-30 04:00:00+00:00,4512.0,11091452,34TH ST NW,11003402,35.28
46570,1,1,0,38.876462,-77.01767,398466.72799999994,134292.479,0,38.876477,-77.01767,2017-07-29 04:00:00+00:00,1163.0,14057852,4TH ST SW,14000402,5.4470363
46581,1,1,0,38.940745,-77.001757,399847.67799999996,141428.305,0,38.940743,-77.001757,2017-07-30 04:00:00+00:00,2653.0,12084892,HAREWOOD RD NE,12043292,106.4909909
46609,1,1,0,38.88332,-77.031941,397228.68100000004,135054.186,0,38.883309999999994,-77.03195,2017-07-30 04:00:00+00:00,8260.0,14058502,14TH ST SW,14001402A,24.307522
46612,1,1,0,38.907472,-77.03027900000001,397373.73799999995,137735.139,0,38.907799,-77.029587,2019-01-03 05:00:00+00:00,-9.0,58023102,N ST NW,11063182,85.98222220000001
46631,1,1,0,38.956809,-77.00225,399805.015,143211.59,0,38.956809,-77.00225,2017-07-30 04:00:00+00:00,2066.0,12000302,RIGGS RD NE,12076052,0.8804245999999999
46648,1,1,0,38.913715,-77.027035,397655.29,138428.08800000002,0,38.913715,-77.027015,2017-07-30 04:00:00+00:00,536.0,11001102,VERMONT AVE NW,11089442,4.0441773
46696,1,2,0,38.923446999999996,-77.034963,396968.136,139508.639,0,38.923442,-77.035223,2017-07-31 04:00:00+00:00,4165.0,11033862,15TH ST NW,11001502,7.49
46806,1,1,0,38.908518,-77.035505,396920.54,137851.419,0,38.908527,-77.034675,2019-06-11 04:00:00+00:00,0.0,47039952,O ST NW,11065842,21.82
46821,1,1,0,38.875077000000005,-77.005863,399491.27,134138.638,0,38.876451,-77.005953,2018-09-23 04:00:00+00:00,11220.0,13000102,M ST SE,13057852,7.766532799999999
46898,1,1,0,38.899795000000005,-77.039449,396578.035,136883.229,0,38.899795000000005,-77.039541,2017-04-07 04:00:00+00:00,9179.0,11001702,H ST NW,11042442,46.527613099999996
46945,1,1,0,38.902089000000004,-77.023989,397919.154,137137.45,0,38.902089000000004,-77.023989,2018-06-27 04:00:00+00:00,74.0,11000902,K ST NW,11050892,0.020921900000000004
47173,1,1,0,38.904201,-77.005886,399489.489,137371.62,0,38.904201,-77.005764,2017-07-23 04:00:00+00:00,297.0,12000102,L ST NE,12053492,53.0197779
47266,1,1,0,38.907302,-77.009191,399202.811,137715.90300000002,0,38.907302,-77.009191,2017-07-24 04:00:00+00:00,-9.0,11064672,N ST NE,12063182,13.3279163
47275,1,1,0,38.943162,-77.069315,393990.98,141698.84,0,38.942931,-77.069436,2019-10-18 04:00:00+00:00,,11075272,RENO RD NW,11075272,25.51
47285,1,1,0,38.907247,-77.041686,396384.375,137710.565,0,38.907247,-77.041686,2017-07-24 04:00:00+00:00,3004.0,11001802,N ST NW,11063182,0.8453531999999999
47291,1,1,0,38.911157,-77.009345,399189.473,138143.796,0,38.912634999999995,-77.009199,2019-08-29 04:00:00+00:00,,36003672,R ST NW & NORTH CAPITOL ST BN,11074162,13.6
47305,1,1,0,38.900051,-77.025993,397745.234,136911.249,0,38.900051,-77.026077,2017-07-24 04:00:00+00:00,14857.0,11001002,H ST NW,11042442,25.844375600000003
47318,1,1,0,38.900301,-77.009062,399213.941,136938.739,0,38.900301,-77.00904,2017-07-24 04:00:00+00:00,7707.0,15065322,H ST NW,11042442,9.7279675
47416,1,1,0,38.947531,-77.02254,398046.136,142181.82,0,38.947340000000004,-77.021913,2018-12-28 05:00:00+00:00,585.0,11080142,CRITTENDEN ST NW,11026522,58.6100784
47536,1,1,0,38.903991999999995,-76.993115,400597.217,137348.397,0,38.90399,-76.993116,2017-07-25 04:00:00+00:00,8042.0,12036722,WEST VIRGINIA AVE NE,12092622,2.7370152
47670,1,1,0,38.899809999999995,-77.023965,397921.158,136884.446,0,38.899809999999995,-77.023965,2017-07-25 04:00:00+00:00,10429.0,11000902,H ST NW,11042442,0.8405591
47672,1,1,0,38.902198,-77.01617399999999,398597.09,137149.35,0,38.902445,-77.017578,2017-07-25 04:00:00+00:00,10237.0,11000402,K ST NW,11050892,43.2508021
47820,1,1,0,38.896958000000005,-77.03364599999999,397081.286,136568.072,0,38.896769,-77.03358100000001,2018-09-22 04:00:00+00:00,6255.0,11001502,ALEXANDER HAMILTON PL NW,11009682,41.1110281
47904,1,1,0,38.90133,-77.02815799999999,397557.521,137053.318,0,38.901367,-77.028159,2017-10-03 04:00:00+00:00,1747.0,11047772,12TH ST NW,11001202,8.253123200000001
47912,1,1,0,38.91992,-77.062845,394550.114,139118.47400000002,0,38.921231,-77.063714,2017-07-26 04:00:00+00:00,-9.0,58015512,OBSERVATORY CIR NW,11066432,105.0006608
47914,1,1,0,38.914379,-77.046166,395996.18799999997,138502.5,0,38.914413,-77.046143,2018-12-30 05:00:00+00:00,3498.0,11025152,FLORIDA AVE NW,11036722,4.2702925
47921,1,1,0,38.901339,-77.031963,397227.47,137054.341,0,38.901340999999995,-77.03196899999999,2017-07-26 04:00:00+00:00,10172.0,11047772,14TH ST NW,11001402,0.6148979
47955,1,1,0,38.893584999999995,-76.998242,400152.542,136193.142,0,38.893809000000005,-76.998479,2018-12-30 05:00:00+00:00,833.0,12019822,6TH ST NE,12000602,24.8916284
48016,1,1,0,38.908181,-76.996935,400265.80600000004,137813.387,0,38.906201,-76.998308,2019-01-08 05:00:00+00:00,7040.0,12000602,FLORIDA AVE NE 1,12036722,4.053892899999999
48023,1,1,0,38.910165,-77.029399,397450.174,138034.068,0,38.90965,-77.029601,2019-01-08 05:00:00+00:00,11447.0,11056552,VERMONT AVE NW,11089442,59.8170505
48040,1,2,0,38.905905,-77.02962099999999,397430.74600000004,137561.13,0,38.905905,-77.029349,2019-01-08 05:00:00+00:00,12913.0,11001302,M ST NW,11057852,37.019907700000005
48091,1,1,0,38.863991,-76.983912,401396.25700000004,132908.09900000002,0,38.864019,-76.984066,2017-08-04 04:00:00+00:00,11023.0,13001502,W ST SE,13090152,21.0966387
48241,1,1,1,38.902958,-77.06959,393963.742,137235.964,0,38.904396999999996,-77.06926899999999,2019-01-07 05:00:00+00:00,6054.0,11097832,WATER ST NW,11091452,34.743079200000004
48260,1,1,0,38.887504,-77.017547,398477.617,135518.24800000002,0,38.887504,-77.01757099999999,2017-08-04 04:00:00+00:00,6574.0,14000402,INDEPENDENCE AVE SW,14047972,7.754669
48302,1,1,0,38.936285,-77.029725,397422.85,140933.64,0,38.936175,-77.029818,2019-09-13 04:00:00+00:00,,11001302,13TH ST NW,11001302,14.62
48402,1,1,0,38.902271999999996,-77.017657,398468.383,137157.611,0,38.902271999999996,-77.01778,2017-07-26 04:00:00+00:00,15574.0,11004012,K ST NW,11050892,29.590116899999998
48430,1,1,0,38.932701,-77.026811,397675.349,140535.666,0,38.932697999999995,-77.026836,2017-08-05 04:00:00+00:00,1281.0,11080082,MONROE ST NW,11061422,5.641768900000001
48432,1,1,0,38.895187,-77.003461,399699.756,136371.02,0,38.895234,-77.00343000000001,2017-08-05 04:00:00+00:00,302.0,12059602,2ND ST NE,12000202,7.573776700000001
48621,1,1,0,38.886556,-76.99496500000001,400436.8,135412.923,0,38.886556,-76.995228,2019-01-10 05:00:00+00:00,1658.0,13000802,C ST SE 1,13019822,62.026318
48624,1,1,0,38.901844,-77.059108,394872.91299999994,137111.669,0,38.901841,-77.059274,2017-04-21 04:00:00+00:00,12319.0,11003002,K ST NW,11050892,81.89146290000001
48767,1,1,0,38.952906,-77.02757199999999,397610.05,142778.66,0,38.952906,-77.02757199999999,2019-01-10 05:00:00+00:00,5956.0,11040042,HAMILTON ST NW,11042902,0.030475400000000003
48817,1,1,0,38.909015999999994,-77.013661,398815.166,137906.182,0,38.909024,-77.013136,2017-08-06 04:00:00+00:00,-9.0,47033872,,,-999.0
48834,1,1,0,38.902462,-77.009064,399213.776,137178.62300000002,0,38.902462,-77.009126,2019-06-12 04:00:00+00:00,0.0,15065322,K ST NW & NORTH CAPITOL ST BN,11050892,7.92
48862,1,1,0,38.880284,-77.021901,398099.714,134716.87300000002,0,38.878593,-77.022917,2019-01-11 05:00:00+00:00,3865.0,14000702,MAINE AVE SW,14058502,17.01239
49023,1,1,0,38.904163,-77.019898,398274.052,137367.579,0,38.904163,-77.019898,2017-04-21 04:00:00+00:00,11349.0,11000602,L ST NW,11053492,0.019359599999999998
49062,1,1,0,38.925484000000004,-77.00057,399950.55,139734.199,0,38.925484000000004,-77.00051500000001,2017-08-07 04:00:00+00:00,10569.0,12000402,FRANKLIN ST NE,12038092,12.8175261
49078,1,1,0,38.899352,-77.021916,398098.939,136833.533,0,38.899361,-77.021904,2019-01-11 05:00:00+00:00,2783.0,11000702,H ST NW,11042442,50.1987269
49117,1,1,0,38.916721,-77.031359,397280.43799999997,138761.908,0,38.916721,-77.031639,2017-08-07 04:00:00+00:00,-9.0,47039762,U ST NW,11087232,39.2458811
49309,1,1,0,38.923805,-77.040266,396508.36,139548.581,0,38.923813,-77.040027,2019-07-23 04:00:00+00:00,,11067402,ONTARIO RD NW,11067402,22.98
49585,1,1,0,38.914836,-77.045395,396063.091,138553.155,0,38.914502,-77.045802,2019-07-23 04:00:00+00:00,,11036722,FLORIDA AVE NW,11036722,34.4
49674,1,1,0,38.905646999999995,-77.03456899999999,397001.56299999997,137532.695,0,38.905646999999995,-77.03456899999999,2017-01-24 05:00:00+00:00,746.0,11001502,M ST NW,11057852,0.07621789999999999
49724,1,1,0,38.902516999999996,-77.012017,398957.635,137184.712,0,38.902502,-77.012017,2017-08-08 04:00:00+00:00,3327.0,11050892,1ST ST NW,11000102,13.4607193
49846,1,1,0,38.900369,-77.01674,398547.956,136946.407,0,38.900259999999996,-77.016801,2017-08-08 04:00:00+00:00,5275.0,11059602,4TH ST NW,11000402,53.129506000000006
49977,1,1,0,38.931119,-77.007851,399319.3,140359.77,0,38.931135999999995,-77.007857,2017-08-09 04:00:00+00:00,-9.0,36000052,IRVING ST NW,11048752,35.8423407
49987,1,1,0,38.872078,-76.973186,402326.826,133806.059,0,38.872078,-76.97325,2017-08-09 04:00:00+00:00,3730.0,13002302,MINNESOTA AVE SE,13061162,16.0102532
50009,1,1,0,38.898554,-77.031953,397228.18700000003,136745.24599999998,0,38.898554,-77.03192800000001,2017-08-01 04:00:00+00:00,91.0,11001402,G ST NW,11038612,25.6188165
50022,1,1,0,38.899025,-77.040061,396524.939,136797.766,0,38.899052000000005,-77.04004499999999,2017-08-01 04:00:00+00:00,12067.0,11069812,17TH ST NW,11001702,56.6388031
